date,Construction & immobilier,Finance,Industrie,Info-com,Primaires & énergie,Public & services non-marchands,Services,Services pro
2023-01-01 00:00:00,-2.408386351182849,-1.4160085110762561,-1.6297424610742122,-3.626973970570673,-1.1775271631467195,-3.2651218539280125,-3.939076673032718,0.978935797178284
2023-04-01 00:00:00,3.2223152633454983,-0.5444656864264411,-0.5875028253077281,-1.0581231773416144,-0.10478831971393876,-0.3154238475769552,-0.5854852076913427,-1.3703815627623412
2023-07-01 00:00:00,0.07601149759302486,-2.467538988360757,-2.1554133368463484,-0.7683226632338545,-1.082754116995275,-0.12573008880547631,-0.7213457662121534,-0.8928023510704811
2023-10-01 00:00:00,0.015626189001883995,-0.13769485750303317,0.0586863565675074,-1.1589220968649283,2.0733140141759687,1.872575895642687,-1.2814326495668733,-6.714313901823981
2024-01-01 00:00:00,-2.140808671240498,0.04805527435809753,0.3597602172537989,1.0594837511525925,-0.06671674530536192,-0.3259999267830241,0.007491699545662006,0.5469893009394498
2024-04-01 00:00:00,0.14106143689498485,0.07607074919858423,-0.16161822100904658,-0.42641420355727894,-0.16936421207011249,-0.14501996901559852,0.011223528663495064,-0.16970882442696142
2024-07-01 00:00:00,0.1563686297561652,0.2799202816390233,0.24410004098703467,-0.4626753380402078,0.2509439923018455,0.017868259580299754,0.1111375017800469,0.06620870932811856
2024-10-01 00:00:00,0.16291772401050925,0.2911958502464076,0.19304249152075897,-0.23228201512325009,-0.001987930304490227,0.07835072308795395,0.14564598619583716,0.0035191980408500866
2025-01-01 00:00:00,0.13401670918968195,0.24856898414283893,0.24893151107332476,-0.26497672112125786,0.08688965076386276,-0.06799036451525033,0.14135585216259744,-0.05092253551855369
2025-04-01 00:00:00,0.13934943102534453,0.18336798023905837,0.13374905689079056,-0.1826373563808495,0.0597167068934942,-0.05468032946371429,0.13822291130778996,-0.11409007488195763
2025-07-01 00:00:00,0.08467894319270505,0.11029188137525073,0.06301129469881354,-0.21293908696430539,-0.0164525925155973,-0.10045818509442549,0.07995268017300042,-0.18646841270117667
2025-10-01 00:00:00,0.0721234949786507,0.10618824244259956,0.04404676705312408,-0.24811962508480476,-0.029950722314054247,-0.12052488883843057,0.03255456352431545,-0.24036608595382536
2026-01-01 00:00:00,0.06731464612691776,0.0852621675730924,0.022546559177226567,-0.2648563617830423,-0.07116204825099923,-0.15742077140782876,0.008783982458307422,-0.19519788247093506
2026-04-01 00:00:00,0.09451608668601522,0.07088558183247935,0.006198240860820598,-0.2868455728575554,-0.05996402844425442,-0.14963893986503551,-0.01680896119545684,-0.23380143519396057
2026-07-01 00:00:00,0.08380487264006883,0.05384095837460157,0.0055143968920615075,-0.30147313509608725,-0.04572706672096419,-0.14486230217653878,-0.035152148569316075,-0.24868282845532674
2026-10-01 00:00:00,0.07940698058314821,0.04793153769699334,0.0027225201955570584,-0.309317865230042,-0.03739549634418361,-0.14306933153218154,-0.0502013754003859,-0.26628266092988084
2027-01-01 00:00:00,0.07475214755800785,0.03552731463025938,-0.007122930035853892,-0.31679153260202514,-0.03746830069634095,-0.14823911224079728,-0.06328590656107726,-0.2713457334046916
2027-04-01 00:00:00,0.07239789069725316,0.02128172586631202,-0.022474544963778098,-0.3306484116110427,-0.04058810676409024,-0.1481567198473866,-0.08570001495606537,-0.2963338443233839
2027-07-01 00:00:00,0.07030347816695481,0.00737565440329053,-0.03571608345871022,-0.33902941383396573,-0.044977611405070714,-0.15102885382892203,-0.10181473126703745,-0.3174073055799447
2027-10-01 00:00:00,0.06562146766603252,-0.008467750882084069,-0.05040443742340498,-0.3477332056601919,-0.05114728796975125,-0.15386570666785704,-0.1173020693415028,-0.3373380199989842
2028-01-01 00:00:00,0.06136797775754502,-0.019538627831887707,-0.06118450737298363,-0.35637681267737703,-0.05303872403284253,-0.15432012766587103,-0.13161744457908942,-0.3605805457454143
2028-04-01 00:00:00,0.050142584643112206,-0.030911728978371775,-0.07325451832059154,-0.3714144231496299,-0.05827352654299575,-0.1619389081698296,-0.15148711375433632,-0.3712528786876276
2028-07-01 00:00:00,0.05435315945181318,-0.03737222977493169,-0.08123673444973774,-0.3770484367251387,-0.059981159814834435,-0.16307053634127802,-0.1609211475769236,-0.3848182850767868
2028-10-01 00:00:00,0.05204931194496994,-0.04902602125157225,-0.09076541415161547,-0.38173459794591014,-0.06320304114730094,-0.16301817931426535,-0.1687624559164456,-0.3946642138113686
2029-01-01 00:00:00,0.05005302551220676,-0.05330168260053692,-0.09399386656044185,-0.3860151844944284,-0.05902303618641348,-0.15784700623340403,-0.1761240170745706,-0.41651702370553007
2029-04-01 00:00:00,0.036844692680650826,-0.05888397865469166,-0.0993192453789185,-0.3952240948842672,-0.06184687785217062,-0.16504737469167757,-0.18930199803339645,-0.4162841518783065
2029-07-01 00:00:00,0.04426654801881329,-0.06032245213668156,-0.10265471240185432,-0.39672571072390655,-0.06194395863185169,-0.16513845334275012,-0.19197297394569252,-0.4222797712257573
2029-10-01 00:00:00,0.04356386288857211,-0.06841235388643885,-0.1089362581594958,-0.39783619894206007,-0.06441145088199357,-0.16442516152859193,-0.19425818562516867,-0.42538724936288363
2030-01-01 00:00:00,0.042956859523874326,-0.06909968058833041,-0.10892384643143517,-0.3992790182907955,-0.059045238789847306,-0.15801491660842323,-0.1973799690666032,-0.4442546068268868
2030-04-01 00:00:00,0.03149363649956824,-0.07097985742662777,-0.11038621969676905,-0.40331333562441185,-0.06094735849235927,-0.16318190128327228,-0.2041867655691465,-0.44009433270266507
2030-07-01 00:00:00,0.03811563174284325,-0.06971068286517419,-0.11116307281386345,-0.4027563266686219,-0.06087336018110095,-0.1631376285034164,-0.2033852312837986,-0.44125270533948063
2030-10-01 00:00:00,0.03836378346256872,-0.07392161190127546,-0.1141110514126869,-0.40230243329140564,-0.06228947907747156,-0.16237170034445136,-0.20259603366496357,-0.44033089974337014
2031-01-01 00:00:00,0.0386219590839801,-0.07258650397827465,-0.1124399030333561,-0.40214432449121945,-0.05789305705192614,-0.15718327513356656,-0.2027947449622236,-0.4520038432681133
2031-04-01 00:00:00,0.03031816482641264,-0.0723493429243715,-0.11193279586895198,-0.40030042390877274,-0.05902345315255086,-0.16089740731020677,-0.20602146864030255,-0.44598735741274237
2031-07-01 00:00:00,0.03608345752359784,-0.07260032531375282,-0.11130092051897943,-0.39905805002079386,-0.058743618623855014,-0.16086980463092881,-0.20384389534876324,-0.4446092062806324
2031-10-01 00:00:00,0.03670378512203513,-0.07497872442868109,-0.11282280229622212,-0.3982268593375416,-0.059764761735647175,-0.1605029669568581,-0.20213205266781098,-0.4422206413225125
2032-01-01 00:00:00,0.037258782183983846,-0.07333356117728126,-0.11105738518364415,-0.3977866664296653,-0.05638126150020879,-0.156746403808736,-0.20161583656040097,-0.44997707033461737
2032-04-01 00:00:00,0.03327144680681801,-0.07158116160455637,-0.10879943854295884,-0.38390919661513284,-0.05619795809447321,-0.15663297549498567,-0.20026618925447814,-0.4455779580335271
2032-07-01 00:00:00,0.035161650113362954,-0.0771760646726917,-0.10740556859997463,-0.382589162841247,-0.05597652769508011,-0.156494819833846,-0.19794988229651878,-0.44284676405840506
