date,Construction & immobilier,Finance,Industrie,Info-com,Primaires & énergie,Public & services non-marchands,Services,Services pro
2023-01-01 00:00:00,-2.4412940050524488,-1.4303661124204534,-1.6506288944299972,-3.674995493789679,-1.1929036204293586,-3.307554291546534,-3.9862230823695617,1.003270373196877
2023-04-01 00:00:00,3.2606624871921492,-0.5443744243415203,-0.5878780044405252,-0.8903030327823,-0.10146770465277899,-0.31588426123122243,-0.5876484622482319,-1.3656553909799973
2023-07-01 00:00:00,0.07787947117445196,-2.6100854220575105,-2.1740780242843996,-0.6033897225885088,-1.0943881071118082,-0.12270503328321092,-0.7252856176464402,-0.8797994889002436
2023-10-01 00:00:00,0.015387780523534792,-0.2422808503474812,0.06546304328849789,-0.9960339804744432,2.101942444084172,1.9008100013910916,-1.2941042473798152,-6.78647267842357
2024-01-01 00:00:00,-2.16662459901507,-0.06557223496469844,0.35400479267771523,1.2526626163775278,-0.07465928483512457,-0.39623055533676577,-0.04899918593764192,0.6362052181928679
2024-04-01 00:00:00,0.12453542864056656,-0.04496931199742364,-0.18550880837559008,-0.33345648245161036,-0.1785182000386726,-0.1650155488000785,-0.011448469915131602,-0.17853797756740994
2024-07-01 00:00:00,0.156067351634463,0.20432492149398468,0.23137420739362752,-0.36925180173724986,0.2503793175833703,-2.2683619162952584e-05,0.08730786793121857,0.067405261332214
2024-10-01 00:00:00,0.16339086025425437,0.19982908888855064,0.1725581429148777,-0.14571932674227306,-0.003241225863121488,0.061711635114157296,0.1198585814822179,0.0033800778443727475
2025-01-01 00:00:00,0.13573673379325008,0.15803884866782647,0.23768445731577825,-0.18511994677511895,0.10998416336846104,-0.07683687787381699,0.11226201065171044,-0.07277918055478462
2025-04-01 00:00:00,0.1765290904396905,0.10885475280127391,0.14437118375474256,-0.08107372648633736,0.10814269819156762,-0.00240454060603073,0.16999728655537347,-0.1791573840348327
2025-07-01 00:00:00,0.06141818304562382,0.06461109627120198,0.08360080465682083,-0.10274862279120822,0.04065904589741026,-0.04463734197056887,0.11753081832978242,-0.2390092659446439
2025-10-01 00:00:00,0.04833264258541802,0.10478202220628921,0.11117138256174743,-0.13706797710033158,0.06236295264565132,-0.058881590674298795,0.0835236805293774,-0.28315728282195474
2026-01-01 00:00:00,0.0440764209998908,0.09228587577540644,0.09245722552119738,-0.14112943758224342,-0.01077136291100654,-0.12955003328438777,0.0862331514050173,-0.11371330869212812
2026-04-01 00:00:00,0.09466462984315968,0.07486029469835717,0.06181015871491935,-0.2231755633499234,-0.010100029315130814,-0.14331713793042536,0.03807344852275441,-0.14389066679612214
2026-07-01 00:00:00,0.1066029925615814,0.0642019165389205,0.060121832221599614,-0.2370196537561205,0.002184150416815231,-0.14045078466160674,0.017387650366231834,-0.16451875018653195
2026-10-01 00:00:00,0.10136673864432427,0.036815676431876096,0.0347689669772074,-0.2413763683221263,-0.008929581532184531,-0.1435601204129754,-0.005335875491069713,-0.1900080903897541
2027-01-01 00:00:00,0.09516025221781224,0.01676983329396902,0.016646684729902453,-0.2554208807485983,-0.004124383409505071,-0.14012874289464924,-0.03321153388052456,-0.2500561268134694
2027-04-01 00:00:00,0.07661143755752771,-0.0030669272720129787,-0.004649546493140854,-0.2631238199284601,-0.020799868550654604,-0.1414994476811736,-0.060627009834324494,-0.27959325194505297
2027-07-01 00:00:00,0.07208912092498554,-0.018065013551419484,-0.025507189663719614,-0.27493569669681245,-0.03766553164582073,-0.14754441178574687,-0.08214898435713452,-0.3056864677789567
2027-10-01 00:00:00,0.06720583699501714,-0.03371793480258675,-0.041534402957183206,-0.2871402508841481,-0.0489600996525389,-0.15084786536149397,-0.1008211192618392,-0.3270563020193766
2028-01-01 00:00:00,0.06310721794086616,-0.04450486070588679,-0.053217666868250114,-0.29648284637482003,-0.05673128592313039,-0.15161880572863987,-0.11622369618473147,-0.3467215803187653
2028-04-01 00:00:00,-0.00935360791265551,-0.08211288123393086,-0.10105602153954144,-0.3991685722128546,-0.0918746283710634,-0.23888384378523111,-0.22550000863969086,-0.3098870557943633
2028-07-01 00:00:00,0.07532660785083471,-0.09511096612743551,-0.12613610648696877,-0.4183068037330698,-0.09703640589271445,-0.24918701069483193,-0.24709946264518762,-0.34555184830187036
2028-10-01 00:00:00,0.07333369283908303,-0.17405713813505455,-0.19793231793785476,-0.4301545240421904,-0.1358891533646102,-0.2566932477173507,-0.27677028103851914,-0.3694967999883415
2029-01-01 00:00:00,0.06981804708123858,-0.19241783547644403,-0.21017095123668827,-0.45723035461683215,-0.08897164744824276,-0.20712005481216356,-0.32432850199319224,-0.5646793677350564
2029-04-01 00:00:00,0.12650566872088456,-0.15286458379120454,-0.14134415235406286,-0.26113260173796143,-0.04041727882433869,-0.0543472092013097,-0.1672083595572266,-0.6576879418910697
2029-07-01 00:00:00,-0.029286075760202344,-0.14655582598913272,-0.12056077651948284,-0.2427718528816464,-0.04295964342779264,-0.039199922485727144,-0.15310859146076847,-0.6235116429626169
2029-10-01 00:00:00,-0.03028075574605607,-0.019160711234140083,-0.0006425360856385778,-0.23800923072716182,0.029070413106302845,-0.02178037637517985,-0.1157620888809209,-0.5970568437307258
2030-01-01 00:00:00,-0.02731311840804914,0.009250439403129647,0.016967549055990547,-0.19497414181862807,-0.05546154936777433,-0.10242027770737316,-0.04022302274896175,-0.26314163313064376
2030-04-01 00:00:00,0.015759015719224903,-0.0006424554569979552,-0.021660633049738934,-0.3584162258012532,-0.07562512496468844,-0.1806871496604455,-0.11773365873965554,-0.2197789146992026
2030-07-01 00:00:00,0.1016290253165259,0.010961223590406022,-0.019400867540650724,-0.3564809586046914,-0.06610275313096992,-0.18259331005245394,-0.1174399744859574,-0.2322295524540575
2030-10-01 00:00:00,0.10089016716784813,-0.06203914082694633,-0.08918726897501361,-0.3472081513548745,-0.11744816267042801,-0.1941622074160168,-0.13489784590691117,-0.24958957853757466
2031-01-01 00:00:00,0.09732270276324403,-0.08084767318625732,-0.10195330568766521,-0.36901568579621297,-0.07351942580840837,-0.15504554763520828,-0.1765714389872306,-0.4398689191877776
2031-04-01 00:00:00,-0.06824722944725062,-0.13761310731240592,-0.16683519410491296,-0.4708964620953918,-0.13006210308059665,-0.2916838302059004,-0.33306055836937876,-0.3626432147981197
2031-07-01 00:00:00,0.06303522854739907,-0.15819008950330768,-0.20898795161378664,-0.5008766300886781,-0.14571297960125407,-0.3140045779350389,-0.3593853934331501,-0.4079359384521031
2031-10-01 00:00:00,0.06428474678051092,-0.26638154093099853,-0.3080370705172807,-0.5211993622419421,-0.19687092174922693,-0.32453252765606916,-0.39568998601143235,-0.4282418055011496
2032-01-01 00:00:00,0.06374088785351045,-0.2833894612941156,-0.3166474490221034,-0.5578292965841237,-0.1239727987700224,-0.2456344535639939,-0.4575709938854319,-0.705204248366407
2032-04-01 00:00:00,0.16541965356660387,-0.2090887125792246,-0.19468989235788461,-0.236980917533686,-0.03969837876675309,0.0015782026298554559,-0.19317795443941188,-0.8389085681323635
2032-07-01 00:00:00,-0.0814263443674035,-0.1951273524066915,-0.1528477156345407,-0.20400380242631544,-0.039469399284735016,0.02767242183595542,-0.1621851873842416,-0.7705970178353171
2032-10-01 00:00:00,-0.0806713381552856,0.013764448476124135,0.04288006483032693,-0.19363269965816965,0.075302765680257,0.05473053215695266,-0.09738745094471687,-0.7201614956887182
2033-01-01 00:00:00,-0.07441433898935418,0.06036592930148265,0.0709946862507755,-0.1242670027411649,-0.06354456621849244,-0.07719930214495674,0.02541221588158637,-0.17945987157820653
2033-04-01 00:00:00,0.007748874887327645,0.049540467425584524,0.01476241864958186,-0.34649288686258445,-0.09491848750535428,-0.18962224101258593,-0.08168701955034215,-0.11529337075629698
2033-07-01 00:00:00,0.13087227901266354,0.052402191963684806,0.01903169450982033,-0.34377401250870376,-0.08435605016388414,-0.19323857408065515,-0.08133862674739825,-0.13121415573877557
2033-10-01 00:00:00,0.12962529478679807,-0.05346834531544361,-0.08475508352897704,-0.3304883262035714,-0.16478877999330707,-0.2131636647635496,-0.10889890874559263,-0.15884086285500637
2034-01-01 00:00:00,0.12416056808751277,-0.08429197046972313,-0.10892605381588354,-0.3643039132606949,-0.11001578979157109,-0.16125632919212138,-0.17292875568761265,-0.43404117506488044
2034-04-01 00:00:00,0.03705813046333923,-0.10537303274224896,-0.1225782003667357,-0.29491958841645455,-0.13534173028140017,-0.1675521493680593,-0.18949640190350592,-0.4408096706460088
2034-07-01 00:00:00,0.032019525414124936,-0.13151206427783826,-0.14686464980775393,-0.31023379873802187,-0.16208595943122098,-0.17892554294445248,-0.20487219497373593,-0.45574604191518353
2034-10-01 00:00:00,0.032354801514052574,-0.13167325045283093,-0.14581919698419543,-0.32935816951317937,-0.16146343953357928,-0.1786600467750829,-0.21196148692224256,-0.4561898115919021
2035-01-01 00:00:00,0.03338945734687547,-0.12368745233346307,-0.11636089285351302,-0.3322746610503741,-0.11149787598437387,-0.17186170740625492,-0.20483525303927183,-0.4373486252728529
2035-04-01 00:00:00,-0.11172558390184106,-0.1648576371638546,-0.1398352418650491,-0.5078862805883281,-0.0368688580595304,-0.2952346470584241,-0.36492369453481927,-0.3578066223172871
2035-07-01 00:00:00,0.08040577937033845,-0.16679467679439794,-0.1122649190599213,-0.5238717439082556,0.11947778713878543,-0.2967605901670168,-0.3575277252459312,-0.37174146803587554
2035-10-01 00:00:00,0.08221898242320952,-0.29227335217097783,-0.18544385202611852,-0.5142944675065364,0.2297277256567674,-0.29141602985599696,-0.366748406675686,-0.36846753409750743
