date,Construction & immobilier,Finance,Industrie,Info-com,Primaires & énergie,Public & services non-marchands,Services,Services pro
2023-01-01 00:00:00,-2.42238384671346,-1.422176833662141,-1.639036599993163,-3.648281940223268,-1.1842302329252146,-3.283248231629706,-3.9592597368455844,0.9891740073735007
2023-04-01 00:00:00,3.2397860320724226,-0.5404835158820595,-0.5820353889093879,-0.8852412854086775,-0.09984854865346726,-0.3089077556590484,-0.5796697621841878,-1.3615313942700191
2023-07-01 00:00:00,0.07677971330218661,-2.5861812984235937,-2.1541102887885524,-0.597728260631843,-1.0830614983711597,-0.11605674496961077,-0.7141361189840768,-0.8772057987174766
2023-10-01 00:00:00,0.014969599306872083,-0.23670697571607133,0.07197159263800848,-0.9901383738202653,2.090646718018711,1.891647298777334,-1.2769360378701053,-6.735961954108795
2024-01-01 00:00:00,-2.152320869365092,-0.05510411342174448,0.3682839319251663,1.2420829483820932,-0.06632113628261682,-0.3385214117164884,-0.012065088590362039,0.5830956138026158
2024-04-01 00:00:00,0.12481141707799918,-0.038581406412343075,-0.17287038538759425,-0.3709468050946557,-0.17608753706302055,-0.16879000143262157,-0.0070091956846939675,-0.15936805244447877
2024-07-01 00:00:00,0.15956099492792697,0.22432619918642802,0.23187778242631293,-0.4098466346784587,0.24905870117296228,-0.006740849666297386,0.08771833268756818,0.07466418794251162
2024-10-01 00:00:00,0.16669878871624758,0.21668098454806428,0.16712733376478106,-0.18315696340958226,-0.00785854528163682,0.053446591836252805,0.11615775435098832,0.009360939293183473
2025-01-01 00:00:00,0.13780237797519201,0.17173050581678756,0.22601475939506144,-0.22346380998721355,0.10264207881636174,-0.08135962855282881,0.1033086895843004,-0.08501238826393662
2025-04-01 00:00:00,0.1741896370280464,0.12346434840502157,0.13783751250395918,-0.09643048951803801,0.10349388023447847,-0.008611305529598599,0.16139640491200483,-0.18322695874628506
2025-07-01 00:00:00,0.060576843296057274,0.0681806165495841,0.07834059215970753,-0.1184115739987921,0.036962558274982196,-0.049465595944084575,0.1098038142198844,-0.24198172171943394
2025-10-01 00:00:00,0.04762062938344632,0.10961624299304629,0.10644154546130391,-0.15246138989530567,0.06011057842540763,-0.06309578338549288,0.07687165774206012,-0.285458449402673
2026-01-01 00:00:00,0.04364024693583809,0.09803106613329038,0.08935742655089617,-0.15517674589993652,-0.010387203513643896,-0.13174710897623185,0.08032457063702472,-0.1165155951758767
2026-04-01 00:00:00,0.09351402802216324,0.08081596326562254,0.05948526879365548,-0.23469671845093298,-0.008991045336710808,-0.1460870024112076,0.033070720514152344,-0.14580148206371274
2026-07-01 00:00:00,0.10573485346905734,0.06945558709552192,0.05809601596186788,-0.24867592137785402,0.004323432074246403,-0.14278416370484368,0.012898213223086057,-0.1661611693435479
2026-10-01 00:00:00,0.10051656026314358,0.04246265507375405,0.03291467144326678,-0.25265933645956123,-0.006007443878722513,-0.1457292125140229,-0.009543877657094788,-0.19161134857798032
2027-01-01 00:00:00,0.09430159282754937,0.022311443856248316,0.014835819417955302,-0.26666156640421085,-0.0005871270007991036,-0.14208831487111695,-0.03733910964377507,-0.25218682391272595
2027-04-01 00:00:00,0.07611211809428,0.0025643317570306643,-0.006133799363885969,-0.2741655318229794,-0.01649477577129479,-0.14286812745410085,-0.06399996149361104,-0.2822219154233536
