date,US_Central_bank_Intervention_rate_policy_interest_rate,US_Effective_exchange_rate,US_Equity_prices,US_GDP_Growth_Rate,US_House_prices_residential,US_Inflation_rate,US_Long_term_interest_rate,US_Oil_price,US_Unemployment_rate
2022-01-01,1.895833333333333,110.2334349016165,157.7387740598674,0.32844027525,136.802636861952,8.007718333333333,2.951666666666668,98.9963275770123,3.6416665
2022-04-01,2.810974679866038,110.2857647039545,157.0895001204097,0.32844027525,138.7690703851308,7.331983897931722,3.244594628690977,95.50163338494048,3.635994393312326
2022-07-01,3.726116026398743,110.3380945062926,156.440226180952,0.32844027525,140.7355039083095,6.656249462530111,3.537522590715287,92.00693919286866,3.630322286624653
2022-10-01,4.641257372931447,110.3904243086306,155.7909522414943,0.32844027525,142.7019374314883,5.980515027128499,3.830450552739596,88.51224500079685,3.624650179936979
2023-01-01,5.556398719464152,110.4427541109687,155.1416783020366,1.549667952376343,144.668370954667,5.304780591726888,4.123378514763906,85.01755080872503,3.618978073249306
2023-04-01,5.511659249189559,110.5325199301342,159.8388695260561,1.549667952376343,145.5627549218465,4.830157338158917,4.094371463982302,84.42130600430586,3.686659498106566
2023-07-01,5.466919778914965,110.6222857492997,164.5360607500756,1.549667952376343,146.457138889026,4.355534084590944,4.065364413200697,83.82506119988668,3.754340922963825
2023-10-01,5.422180308640373,110.7120515684652,169.2332519740951,1.549667952376343,147.3515228562055,3.880910831022973,4.036357362419094,83.2288163954675,3.822022347821085
2024-01-01,5.377440838365779,110.8018173876307,173.9304431981146,1.64481314983842,148.245906823385,3.406287577455002,4.00735031163749,82.63257159104833,3.889703772678345
2024-04-01,5.078992300945034,110.7031452778748,179.1922676077807,1.64481314983842,148.942170390352,3.231257303680767,3.937796732030801,82.3509041063549,3.89922484396034
2024-07-01,4.780543763524289,110.604473168119,184.4540920174468,1.64481314983842,149.638433957319,3.056227029906531,3.868243152424113,82.06923662166147,3.908745915242335
2024-10-01,4.482095226103543,110.5058010583631,189.7159164271128,1.64481314983842,150.334697524286,2.881196756132296,3.798689572817424,81.78756913696805,3.918266986524329
2025-01-01,4.183646688682797,110.4071289486072,194.9777408367789,1.609595889581716,151.030961091253,2.706166482358061,3.729135993210736,81.50590165227462,3.927788057806324
2025-04-01,4.004424559531907,110.3557038528119,196.4890462085899,1.609595889581716,152.1017139537903,2.685145751973977,3.696414163341757,83.10970615569482,3.950375724374921
2025-07-01,3.825202430381017,110.3042787570165,198.0003515804009,1.609595889581716,153.1724668163276,2.664125021589894,3.663692333472778,84.71351065911503,3.972963390943518
2025-10-01,3.645980301230127,110.2528536612211,199.5116569522119,1.609595889581716,154.243219678865,2.643104291205811,3.630970503603798,86.31731516253522,3.995551057512115
2026-01-01,3.466758172079237,110.2014285654257,201.0229623240229,1.587108563608797,155.3139725414023,2.622083560821727,3.598248673734819,87.92111966595543,4.018138724080712
2026-04-01,3.461948477091424,110.2087603879649,202.4669043381944,1.587108563608797,156.3171038958378,2.668627377596749,3.584048105496176,91.01935368242987,4.052924485219472
2026-07-01,3.457138782103611,110.2160922105041,203.9108463523659,1.587108563608797,157.3202352502734,2.715171194371772,3.569847537257533,94.11758769890432,4.087710246358231
2026-10-01,3.452329087115797,110.2234240330432,205.3547883665374,1.587108563608797,158.323366604709,2.761715011146794,3.55564696901889,97.21582171537875,4.122496007496991
2027-01-01,3.447519392127984,110.2307558555824,206.7987303807089,1.611119730810029,159.3264979591445,2.808258827921816,3.541446400780247,100.3140557318532,4.157281768635751
2027-04-01,3.455361860416736,110.2453555994552,207.9255697728537,1.611119730810029,160.3280293543508,2.792277032045555,3.531863458644386,103.3999549352416,4.184984319494589
2027-07-01,3.463204328705488,110.259955343328,209.0524091649985,1.611119730810029,161.3295607495571,2.776295236169294,3.522280516508525,106.4858541386299,4.212686870353426
2027-10-01,3.471046796994241,110.2745550872008,210.1792485571433,1.611119730810029,162.3310921447633,2.760313440293033,3.512697574372664,109.5717533420183,4.240389421212265
2028-01-01,3.478889265282993,110.2891548310735,211.3060879492881,1.622266653933391,163.3326235399696,2.744331644416772,3.503114632236803,112.6576525454067,4.268091972071103
2028-04-01,3.488927176087206,110.3090708669775,214.2128568011409,1.622266653933391,164.0071795291569,2.692039536870636,3.49668513127986,115.7369445244435,4.296266333412129
2028-07-01,3.498965086891419,110.3289869028815,217.1196256529936,1.622266653933391,164.6817355183441,2.6397474293245,3.490255630322917,118.8162365034802,4.324440694753156
2028-10-01,3.509002997695633,110.3489029387855,220.0263945048464,1.622266653933391,165.3562915075314,2.587455321778365,3.483826129365974,121.895528482517,4.352615056094181
2029-01-01,3.519040908499846,110.3688189746895,222.9331633566992,1.63207530515701,166.0308474967187,2.535163214232229,3.477396628409031,124.9748204615537,4.380789417435207
2029-04-01,3.531481323336975,110.3943890661401,222.1891162846561,1.63207530515701,167.301438139148,2.560159598815662,3.471981944178181,128.0508600716823,4.388345315666061
2029-07-01,3.543921738174105,110.4199591575907,221.445069212613,1.63207530515701,168.5720287815774,2.585155983399096,3.466567259947332,131.1268996818108,4.395901213896915
2029-10-01,3.556362153011236,110.4455292490412,220.7010221405698,1.63207530515701,169.8426194240068,2.61015236798253,3.461152575716481,134.2029392919394,4.403457112127768
