date,0
2011-07-01,0.5900343983662164
2012-01-01,0.8410202205177851
2012-04-01,0.15960367198552664
2012-07-01,0.1626720629150628
2012-10-01,0.25895718506094373
2013-01-01,0.3206300924649692
2013-04-01,0.03529394230270362
2013-07-01,0.4056337388325779
2013-10-01,-0.060101287731377295
2014-01-01,0.0754909959492398
2014-07-01,-0.4197739355899619
2014-10-01,-0.646758885154123
2015-01-01,-0.07817519589888944
2015-04-01,-0.1533363380344881
2015-07-01,-0.4125142629959704
2015-10-01,-0.7819362124946742
2016-01-01,-0.94648835398129
2016-04-01,0.2426819143584346
2016-07-01,-0.13616085665935063
2016-10-01,0.18099268884305686
2017-01-01,-0.5123017621907389
2017-04-01,0.7616465341460892
2017-07-01,0.8700602259816611
2017-10-01,0.22463167341111479
2018-01-01,0.22378821337699153
2018-04-01,0.09802831014084282
2018-07-01,0.1846269531566705
2018-10-01,0.2575437867002317
2019-01-01,0.18326872183599585
2019-04-01,-0.3597007816259632
2019-07-01,-0.27494822571563793
2019-10-01,-0.6953720864290838
2020-01-01,-0.1594904485157203
2020-10-01,0.7144277152217241
2021-01-01,0.7612177969806506
2021-04-01,-0.7862996764453931
2021-07-01,-0.11979059906379441
2021-10-01,0.11858055556815006
2022-01-01,-1.426310757580016
2022-07-01,-0.12005932306434158
2022-10-01,-0.23929967070182245
2023-01-01,0.6579872617559931
