date,0
2011-07-01,-0.09878249228354284
2012-01-01,0.1450199336617585
2012-04-01,-0.5544846432340689
2012-07-01,-0.9068414536780587
2012-10-01,-0.034266404773399595
2013-01-01,0.12513376840387502
2013-04-01,-0.5770316658326203
2013-07-01,0.3190642510024022
2013-10-01,0.014696916763520251
2014-01-01,-0.020361779411913528
2014-07-01,-0.21019688317193302
2014-10-01,-0.3178647472478031
2015-01-01,-0.14613336074421568
2015-04-01,-0.5860789492437675
2015-07-01,-0.37457518240832793
2015-10-01,-0.1376161468642995
2016-01-01,0.6199527369046564
2016-04-01,0.0298330472378224
2016-07-01,0.3881931239934151
2016-10-01,0.43584195468722464
2017-01-01,0.17366441896217488
2017-04-01,0.14251217967251228
2017-07-01,0.7120688630240533
2017-10-01,0.7793751817083296
2018-01-01,0.29100183749969694
2018-04-01,0.3802575965759337
2018-07-01,0.6401442421742274
2018-10-01,0.7851986564507886
2019-01-01,0.5032286161692157
2019-04-01,-0.6034002625923403
2019-07-01,-0.26173478309570664
2019-10-01,-0.6533525599293226
2020-01-01,0.1292495450498592
2020-10-01,0.33695269345809975
2021-01-01,0.377324625872704
2021-04-01,0.07957359592331326
2021-07-01,0.18954363560748777
2021-10-01,0.6495172232516755
2022-01-01,0.09416995722371596
2022-07-01,-0.7664631679907528
2022-10-01,-1.1783748305397435
2023-01-01,-0.913959288236641
